City,Rating,Raw_Review
Kanyakumari,3,Sri Adikesavaperumal temple is one of the 108 holy Vishnu temples. Architecture of this temple is Kerala style. It is older than the Srl Padmanabhaswamy temple in Trivandrum. Lord Vishnu is facing East in Trivandrum and the Lord is facing West in Thiruvathira.The sanctum is...
Kargil,2,The place boasts the heroics of Indian Army from Kargil War of 1999 and it is just heart whelming. There is a short video of 20 mins which explains the exact scenario of the Kargil War. Must visit place and will take around 1 -...
Kargil,3,An awesome place to stop by. Historical place and the known and most famous #TigerHill is not far from this location. Kargil War Memorial is located on the Jammu-Leh highway and just half an hour away from Kargil going towards Leh. This place has so...
Kargil,2,Drass War Memorial is a must visit place in Kargil. Its really a honour for us to understand the sacrifices done by our soldiers during Kargil War. You will feel goosebumps during the visit. One should not miss the 15 minutes vedio program which explains...
Kargil,3,"Located 50-55 km area before Kargil city, in Drass. Built in memory of indian soldiers who got marteyred for their motherland.  A must go place."
Kargil,2,"Guys, if you are travelling from Leh to Srinagar or vise versa by road, you must stop at Kargil War memorial. Its built in the village Dras. And I swear to on my mother, you wont leave the place without tearful eyes. Its so beautifully..."
Kedarnath,3,Gaurikund is a place where goddess Parvathi temple is situated.  Before going kedharnath you must take bath here.
Kedarnath,4,"Gaurikund is the base for your kedarnath yatra starts.We visited Kedarnath mandir, in May first week. It is at 6 km distance from the nearest bus point and connected with sharing jeep cost Rs 20 per head. There are so many hotels but they charge..."
Kedarnath,4,Gauri Kund is the base for Kedarnath yatra. I visited this place in the month of May 2017. The month of May is peak pilgrimage season. The basic infrastructure at this place cannot support so many travellers. Only few pipes carried hot water and a...
Kedarnath,5,"Very historical and ancient place to visit. Starting point to the great Kedarnath temple. Neatly maintained and very devotional place to visit,"
Kedarnath,5,The gateway of Kedarnath yatra is Gaurikund. It is at  6 km  distance from the nearest bus point and connected with sharing jeep cost Rs 20 per head. The trekking for Kedarnathji. There are so many hotels but they charge as they wish. Best accommodation...
Keonjhar,5,"Beautiful temple,good for worship,superb view And its not situated in kendrapara dt its in Keonjhar dt keonjhar."
Keonjhar,5,"Beautiful temple in old Town keonjhar, after puri this is the second beautiful Jagannath temple here in keonjhar. Great to visit with family or friends for worship. Here also we observe car festival On the day of car festival like puri. You can visit the..."
Keonjhar,4,"Although we had to ride on a bullock cart from Nischintapur for about ten kilometres, the visit was worth it because of the opportunity we got to witness the shooting of numerous films here."
Keonjhar,4,"An interesting  and peaceful place​ near the village NISCHINTAPUR. It is 10km from Parsala and 52 km from keonjhar.
Nearest bus stand  Parsala , nearest airport Bhubaneswar & nearest station keonjhar."
Keonjhar,5,"The place is awesome. The waterfall is soo beautiful. But problem is with  the approach road. there are no signage and there is  a big chance of one getting lost unless accompanied with someone who knows the place. If the communication can be improved, it..."
Kevadia,4,"Sardar sarovar dam is a must-see place for all age groups. Located about 95 Kms from Vadodara, it usually takes you about 2 hours to reach using your vehicle.
The road condition is very good and the drive is scenic with lush green farms around...."
Kevadia,4,"there are a lot of view points of this dem.its near to statue of unity.so while visiting statue of unity atleast visit one or two view points of dem,not necessary to visit all the view points and yes boating facility is also there so keep..."
Kevadia,5,One of the biggest dam in Gujarat. Sardar sarovar dam is very near statue of unity. It's good place for visit. I visited sardar sarovar Dan with my friends. It's very beautiful place. We came by bus. What a awesome view at here. It's good...
Kevadia,5,This dam gives water to the entire state of Gujarat. We got some special access to the top side of the dam where we could see the mammoth gates that hold the water in place! A brilliant experience
Kevadia,5,"The Statue of Unity, built in the Sardar Sarovar Dam, inaugurated recently is now the World’s tallest statue. It has become most important tourist attraction in Gujarat. The dam itself is a very important asset for the country, as it is source of power and..."
Khajuraho,4,This temple has the carvings of yakshis or female mythical beings. The carvings on the outer walls are equally amazing.
Khajuraho,3,"THis is one of the three Jain temples, which are located within the same compound. The architecture is similar to the temples in the Western complex."
Khajuraho,4,"Another Jain temple in eastern complex of Khajuraho, built and dedicated to Jain tirthankars, with exterior fine stone carvings"
Khajuraho,4,Smaller and partially restored. Fine sculptures and bands. Very similar to the Hindu temples but the striking black image in the inner sanctum.
Khajuraho,4,"These are Jain temples very close to the other temples so most trips will being you by here. Nice intricate work, and some private shops as you enter.  Not a big crowded place, and some groups dont come here."
Kodaikanal,3,The theory behind the solar system was very well explained by the faculties in the museum. This was very much informative.
Kodaikanal,3,I m an astronomer and never leaves any chance to visit any site that promises astronomy related information. But sadly this well known astronomy visit was waste of time. Yhey don't allow u to visit near telescope dome not even have a look from outside....
Kodaikanal,3,We've to give our address and mobile number in the front office and we have to walk a long distance. We are allowed only to the museum where there are some pictures and touch screens which provide information about space.
Kodaikanal,2,"please avoid wast of time few rubbisg slides and pictures which u can see on the net ,,staff is nasty . no view of an telescope etc"
Kodaikanal,4,"The observatory is located amid sweet scented eucalyptus forests. There are specific times that outsiders are allowed in, and entry is free. 
The staff are knowledgeable about astrophysics and open to long discussions and answering numerous questions. 
However, entry to view the telescope was limited..."
Kolhapur,4,Bhavani Mandap is located close to the Mahalaxmi temple. It has a temple of Goddess Tuljabhavani inside the complex. Nice place to visit if visiting Mahalaxmi temple.
Kolhapur,4,Its a very old temple Tuljabahavani temple not much line calm and you can spent time inside the temple.
Kolhapur,5,"This is look like Mahal,with bhawani Maa temple. Its cool place to relax.  Near to mahalaxmi Temple....."
Kolhapur,4,"This place is in same compound of Maha laxmi temple. You may hardly notice this to be a separate attraction as it gets overshadowed as part of Mahalakshmi temple. This temple is old and nicely built maintained, you do not have to stand in line..."
Kolhapur,3,"It is part or say Extension of Mahalakashmi Temple and suppose to be old market but visitors will never find the same. It is surrounded by New structures of commercial, shops, hotels, restaurant. Some portion converted in to Govt. office. 
No individual identity and locals..."
Konark,5,This museum  is in Konark. They have a few galleries - standard ASI kind of display. I wish there were more info panels and better display to attract tourists in. Opens at 9 am and shuts at sharp 5 pm so try and go a...
Konark,5,Archaeological Museum is located near konark sun temple. There are many antiques and artefacts seen here. Good collection of history. A must visit for history lovers. The whole museum is neat and tidy. The place is calm and beautiful.
Konark,3,"Its a kilometre off from the Konark temple. Basically displays carved rock chunks of the temple that has fallen off. Once you have a feel of the Konark temple, there is not much value addition to be had here."
Konark,3,Located at few min walk from famous konark Sun temple. Museum display the statute find during excavation also provide information of statuses. Must see location for konark visitors.
Konark,4,"The museum is near the Konark Sun Temple. It's a quite good museum to visit, this place provides the information about the Sun Temple, which is good to know. If not running out of time, it's a must visit."
Kumarakom,4,"We contacted Canoe Kerala one day before our trip and they responded immediately. Before the trip, Sanu sent a Tuk Tuk to pick us up from a Hotel. Very nice gesture.

We go through small canals, and our guide  explains to us the culture and..."
Kumarakom,5,"Dear Guest,

Thank you for your awesome review! We are glad to hear that you have enjoyed your vacations guided by our team.:)

Your feedback helps us constantly improve our customer experiences by knowing what we are doing right and what we can work on...."
Kumarakom,4,"Could not take the trip due to floods.Refund was handled smoothly.
The contact person was helpful and prompt in replying."
Kumarakom,5,"Dear Guest, 

Thank you so much for your awesome review. We are glad to hear your positive encouragement regarding our service during the rough weather at Kerala. 

We are looking forward to hosting you a wonderful vacation in the near future! 

Cheers 

Tony Joseph"
Kumarakom,5,"Am very glad to write review for this.
I visited Kumarakom with my family and planned for a boat trip and I got contact from trip advisor.
Mr. Ray was very kind to explain the details and arrange the things and Mr. Sanu, the driver..."
Kovalam,5,"Staff is simply caring and friendly, you'll feel that you are part of their big family. Surfing is tough BUT these guys make possible the impossible! they provide with basic gear that you need, for girls i will recommend some athletic wear to feel more..."
Kovalam,5,"These guys are the best in delivering the experience of surfing, kayaking, stand up paddling. All their instructors was very friendly and made us to feel very comfort. Thanks guys. You are the best."
Kovalam,4,We really appreciate your review. Looking forward to more sessions with you and your team.
Kovalam,5,"Had a wonderful time and intend to continue surfing with Bay of Life.  Thanks to the amazing instructors, got to love the ocean.  Being in the open water is both exciting and calming, wish I had started much earlier.  Thanks guys!"
Kovalam,4,We are so glad you had fun. See you soon at the beach!
Kozhikode,5,"Arippara is the  most beautiful water falls in calicut.its more dangerous in rainy season.we can enjoy it's beauty in summer at its peak.we can swim there.morning ,Before 11 am is the best timing.there is an entry fee of 10 per person and parking fee of..."
Kozhikode,5,This place is almost 50 km from Calicut. .Tourist spot is not that much developed.Water falls is just ordinary but the splashing river water rushing through rocks makes this a beautiful picnic spot.Best for tourists who like trekking and little adventure.Advice to visitors be cautious...
Kozhikode,5,"A good option to watch movies at Kozhikode. Located very near the Railway station, shows primarily Malayalam movies. The screen and the hall is pretty large. The seats and interiors have been upgraded , though it isn't as good as multiplexes in Kochi,Chennai,Bangalore etc, one..."
Kozhikode,3,"This is a bad talkies and need urgent repairs. I had a pick pocket experience from this talkies once. I watched PREMAM movie from this talkies. When a scene came which should show complete darkness, there was light on screen. 
Need a lot of improvement"
Kozhikode,5,"Apsara is one of the old cinema theatres in Kozhikode. Its location is superb since at Link Road near railway station, you can reach easily. It has comfortable sitting and online facility to book ticket."
Kufri,4,"On the day we came to the zoo there were some upgrade works ongoing and therefore not all the animals were accessible. We saw quite a wide variety of animals, including leopard, brown bear, various Himalayan ""deer"" and birds. The animals all looked healthy, the..."
Kufri,4,Really can't figure out as to what is so good about this park....blaring horns traffic jams and the biggest parking headache makes this very much avoidable
Kufri,4,Watching leopard from a distance of two feet and playing brown bears were the most amazing experience we had here.
Kufri,2,"A very vast expansive area.Was fully covered with Snow-white carpeted- when we visited. we could see Himalayan Bears,Monal, Snow Leopard. You require a lot of patience to roam through the park. At many places, there are no signboards.Info about the animals/birds is missing at many..."
Kufri,5,"Went with family. Though, we didn't see much animals, but the park in itself was very beautiful, blanketed with snow.
Entry ticket was Rs.35/- per person.
There is a souvenir shop at the entrance, but with not so good collection."
Kullu,5,"If you take the walk up at a steady, gentle pace it can be achieved in and hour and a half. 90 percent is in the shade of beautiful trees and there are rocks to sit on for rests if needed. There are even a..."
Kullu,5,"Tiring Trip but relaxing for Eyes and Wowww In Words. Stair and Stairs and Stairs, Bit i think it must to see a pleasant and woww view or Nature. You will see here 180 Degree  view of Kullu Valley and Parvati valley. Amazing Experience. Har..."
Kullu,5,"Bijli Mahadev hike is one of the most beautiful hike I have done in my valley. 
We cleaned the trail and had great time up there."
Kullu,4,"It was mid of march when I with my friend went to Bijli Mahadev through the off road area from Jana Waterfalls .The road was very unconstructed and it was totally a jungle ride for 25-30 kms after Waterfalls.
The temple gives you an immense..."
Kullu,4,"Nearby 3 - 4 kms of stairs walk in the day light once in Kullu - green valley to reach the temple. 
Once reached at the top it's a great view of temple, surrounded by mountains and the kullu valley to click pics.

Must visit..."
Thanjavur,4,"Temple vimana
It is one of the shrines of the 275 Paadal Petra Sthalams - Shiva Sthalams glorified in the early medieval Tevaram poems by Tamil Saivite Nayanars Tirugnanasambandar and Tirunavukkarasar. Tirugnanasambandar describes the feature of the deity as:[6]

“	எழில்திக ழும்பொழி லின்னம்பர் மேவிய
நிழல்திகழ்..."
Thanjavur,4,This is one of the oldest temples located in a small village in Thanjavur. This temple is dedicated for Lord Shiva.
Thanjavur,4,"This temple is very close to Swamimalai.  Easily accessible by road, this temple i situated in a small village called Innabur. A short 15 minute drive through paddy fields from the main highway leads us to this temple.  The Shivalingam is really large here.  Legend..."
Thanjavur,3,"its a Vishnu temple and one of the oldest. If you are a Divya Desam visitor, this is a must visit. its reachable from Lalgudi by road"
Thanjavur,2,"This is the most important Hindus Burning of dead bodies place. There is a saying if someone dies in kumbakonam and their body is burnt here then they attain Moksa or Mukthi.
One of the reason for anyone from Kumbakonam would like to die here..."
Kurnool,3,"the temple situated on hill surrounded with nallamala forest. to reach this temple you have to climb nearly 100 steps.the idol of narsimha is in a cave surrounded by the temple.you can visit the remaining 8 narasimha temples, which includes a modarate trekking."
Kurnool,4,"We had a quick visit on the evening, couple of days before a fair/big Pooja was supposed to start. So, it wasnt busy. The approach road to this spot is a forest range road, with a little bit of that section, not so well maintained..."
Kurnool,5,Nice Lakshmi Narasimha swamy temple which has Nine narasimha shrines among the divine premise and peaceful forest hill area.
Kurnool,4,"Like Ashta vinayaka temples, Dwadasa Jyotirlinga temples, Ashtadasa Sakthi Pithas, there are  Nava Narasimha Temples.  They are  Ahobilam  Yadagirigutta,  Malakonda, Simhachalam, Dharmapuri, Vedadri , Antarvedi, Mangalagiri and Penchalakona. All are in AP and Telangana states. At all the places Narasimhaswamy is being worshipped in different..."
Kurnool,4,Yes that message is true
Leh,4,It’s a very old monastery of Bon faith which is a prehistoric religion . The road to Alchi splits from Nurla . This area is the apricot abundant area of Ladakh .
Leh,5,Leh is land of Buddhism and home of beautiful monastries. This one is another beautiful one and worth a visit.
Leh,2,"Alchi, a small village situated on low land, is about 70 km to the west of Leh district and is located on the banks of the River Indus.

Alchi village is very fertile and it is all green with apricot trees on both side of..."
Leh,4,"We did the Sham Valley tour on our second day in Leh after acclimatizing for a day. It is not at a height, so easily doable on second day. Alchi monastery is the farthest you go on the day and it was a real treat...."
Leh,5,We visited Alchi monastery as part of our day trip in Leh with our local tour guide. The monastery itself was quite good with nice Buddha statues and had a nice serene feel to it. The overall monastery grounds were amazing and you can even...
Lonavala,3,"Close to Lonavala, one can see the Express way,Dukes nose  & railway.from this point which is on the old highway, a short distance from Rajmachi Point"
Lonavala,4,"This is a nice point on the Khandala ghat overlooking the valley.

Besides the scenic views of the hills &valley, one can also view the Pune Mumbai expressway from this point."
Lonavala,4,What a view of express highway from this point. This points offers breathtaking picture of expressway
Lonavala,4,A nice view from this bridge..can have a specific view at hills around ..can see the Pune Mumbai express way ..can spend some time
Lonavala,4,Lush green and water falls around the view was good. Our driver was saying  amrutanjan used to have hoardings hence the name.
Pune,5,"Everything is so good , street food with cup of tea , make sure of one thing visit before 5pm because after it will be like very cloudy and once u reach at the top u cant able to see any thing.

Its better go..."
Pune,5,"Really super toursim place ,climate was awesome,mist and cold should have proper winter ware, disappointed of season of starwberry , Toursim should have better restaurant for the food lovers ."
Pune,5,"Amazing place to visit in rain... 12 km from lonavala. You pay RS. 50 parking. Can enjoy the romantic climate. With hot chai, Kanda Bhaji and Maggie."
Pune,5,"Must visit place with friends esp groups. best time Monsoon. Expectation : lots of water , enthu to trek and spend time with nature. 
Things to take care of : 1) Cleanliness can be a turnoff at times. 2) Traffic to reach spots ( though..."
Pune,4,I remember my early childhood when Lonavla's trees used to shine with thousands of stars by the Gift from God the Jugnus the firefly.
Lucknow,1,"There's a more than a little poetic licence in the narrative of some of the exhibits; ""war of independence"" is stretching things somewhat, given that only one region of India was involved in the uprising, for example.

However, the tragic history is well documented in..."
Lucknow,3,"This museum is the part of British Residency. This part or museum is in a very small area, inside the museum you will see the map of British residency and full history, Photography is allowed but you have to deposit your baggage."
Lucknow,2,"The boys wanted to visit the war museum, so we took them to the 1857, memorial museum, located in the residency premises. It is an ASI protected monument, and though now in ruins, it reflects the ambience of a bygone era.
There are several galleries..."
Lucknow,3,"A small museum that recreates the mutiny hours at the residency with visual descriptions, weaponry  and artifacts of the time. The human characters and geographic details of the place are depicted realistically."
Lucknow,2,"The photos and maps inside, the stories of individual bravery and
suffering make for a poignant visit, fascinating in a grim, weary way."
Madurai,4,It will take hours to admire the intricate sculptured pillars. This is huge mandapam. One must spend some time to see everything. don't forget to ask the musical pillar. each pillar gives different tune of sa re ga ma pa dha ni.
Madurai,5,We enjoyed the place as it offered a great great experience ... We came to see south india ... And by visiting the place we actually came across the royalty of the south india
Madurai,3,This is just a very large hall with 1000 pillars housing a museum of idols and paintings of the olden times.
Madurai,4,"Must see when you visit Meenakshi Amman Temple. However, please note that the place is undergoing a renovation presently. And so you might not be able to witness its full grandeur."
Madurai,5,"Walking around this temple complex is wonderful, but going inside you get a real feel for the scale and complexity of the place.  The great halls are impressive - the place is full of sound, bells, horns, drums, prayers and chanting.  If you are not..."
Mahabalipuram,5,"Mahabalipuram is a small town which is thousands of years old. All places is filled with ancient monuments, sculptures and beautiful rock designes. A worth watching all this place as how thousands of years back ,people have used what kind of tools (which could not..."
Mahabalipuram,5,Already on my review - nice place beautiful carvings. Good place to relax and enjoy the blast from the past :)
Mahabalipuram,5,"Most wonderful art. Very beautiful sculptures. It is also called descent of Ganga. A man is standing on one feet (may be Arjuna or Bhagiratha), and you can see the main elements which can be related to both stories. The sculptures were carved during the..."
Mahabalipuram,5,"You benefit from a guide/guidebook to understand what is essentially an ancient storybook.  Beautifully carved, fascinating story, and amazing it's in such great shape 1000 years later"
Mahabalipuram,5,"A 30 metre long granite wall of carved sculptures, many life-size, depicting a Hindu story. Fascinating to imagine this would have been done in 900 AD, I believe, with simple hand  tools and without technology. We did not have a guide but defiantly got the..."
Majuli,4,fabulous. Majuli is the largest human inhabited riverine island of the World located in the midst of Brahmaputra river of Assam.
Majuli,2,"Majuli island had a total area of 483 sq miles at the beginning of the 20th century, but having lost significantly to erosion it had an area of only 136 sq miles in 2014. Majuli has shrunk as the river surrounding it has grown. However it is recognised by..."
Majuli,5,"Majuli is the world largest river island. The place is unique and the beauty of that river island is really amazing. The island has been the hub of Assamese neo-Vaishnavite culture. 
Kamalabari Satra: The Kamalabari Satra, founded by Bedulapadma Ata, is a centre of art,..."
Majuli,4,We stopped here during the day to learn a bit about this monastery's history and the people who choose to dwell there. There is beautiful craft being done here and they are famous for their meditative dancing which we returned for that evening.
Majuli,3,We were a group of 20 adults who had a sunday to see Majuli and nearby. The nearest Airport is at Jorhat. From Jorhat one has to travel by road to Nimat port ( locally called Nimatighat) to board a ferry to Kamalabari Satra port...
Manali,4,"The temple was visited during our visit to the solang valley. In March there was snow all around the temple and it is usually a place which tourist covers during their visit to solang.
We stayed there for some time. As per ,locals,one natural LINGA..."
Manali,4,"My husband & I decided to walk uphill for the 2 kms from Solang valley. The view gets beautiful with every step along the way. Inside the mandir, was very peaceful & we didn't feel any pain of the climb. It felt worth every step..."
Manali,5,"The temple of Anjani Mahadev is 2 to 2 and half  km far from the taxi drop point which take 45 mins by walk which is hilly journey. Its a pleasent place. On the shivpindi , water from natural waterfall is so beautiful and amazing...."
Manali,5,The only word could define this place is divine. No crowd of peoples only peace and darshan of my loard mahadev.
Manali,4,"It is a long trek for an amateur however, for seasoned trekker it is a cake walk.
For family would advice keep sufficient time so that the trek is pleasant.
You also have the option of taking ATV's ( All terrain vehicles).However these are expensive."
Manikaran,4,"It wouldn't actually be a destination one wants to go, it is along the road if one wants to go river side, have some peaceful time, or want to trek to Chalal.
There is the bridge where you can take some pictures follow the trail..."
Manikaran,5,The place was very beautiful and fantastic to watch. Parvati river is flowing on one side near the Harinder Mountain. Scenic view.
Manikaran,4,The scenery of this place is beautiful with Parvati river is flowing on one side. If you want you can go for trekking here.
Manikaran,4,It's a normal location nothing  to do much here .Here is no wow factor . If you can avoid pls do so. I have tried to find out the fun but it's no where ....
Manikaran,5,"You can go for a small trek and enjoy the beauty of nature. This is my fourth visit to kasol and it just keeps getting better. Even you can go for other treks at pulga,malana etc"
Mandi,3,"We visited Barot in April 2017, and hence were able to avoid the usual rush.

Barot is not particularly well known around the Mandi area, and you won't find directions to it very easily (no milestones mention Barot on the Manali Highway), and you'll only..."
Mandi,4,"Serene nature with less population , calm environment and chilling weather !! Don't forget to visit baḍa gram which is just 15kms away from barot valley ."
Mandi,4,Construction started in 1920 n commissioned in 1932 on Uhl river. Still under the control of Punjab State Electricity Board though falls in Himachal Pradesh. Just 2km from main stream.beautifully construction.
Mandi,3,Built by the English people in 1930s.We are reaping the harvest.Its a good place to visit but the tourtous path may create motion sickness for nonhilly travellers.We still can't make such dams without destroying the ecological balance..If not look at all the dams built recently...
Mandi,4,"Myself Chandan visited this place with my wife Ruma ,causion Swarnendu Piyali and Hiya in August 2016. This place is very nice includes Dam , Barrage , Hills , Valley and Forest with greens. You can enjoy this place too much. There are various stay..."
Mandu,3,"Diagonally opposite the towering Jumi Masjid is the Ashrafi Mahal providing an elevated and framed view of the mosque revealing its previously hidden plinth and rooms for pilgrims.
There are the now familiar arches and covered squares and rooms
all simply put together.
The Mahal..."
Mandu,2,This was first built as a Madrasa and then converted to a palace. But the present state is a little sorry as most of it now is in total ruins.
Mandu,2,"The structure is now in ruins and with reference to that, it can be said that once there were 4 towers at each corner. One at the north-west corner was once built up to seven-story high signifying the victory of the Mohammad Khilji, the Emperor..."
Mandu,3,"Built by Hoshang shah's successor,mahmud sha khilji,this pace of gold coins facing the Jami Masjid was conceived as an acadmic intitution for young boys
,"
Mandu,2,Now in ruins the Asharfi Mahal complex underwent several changes. It was initailly built by Mahamud Khalji as madrassa for the nearby Jami Masjid. He later built a turret on the north eastern side to commemorate his victory over Rana Sangha though history records that...
Mangalore,5,This is small place with not so great historic items. Ticket was 5rs when I went and it was worth. The place is ok if you want to spend some time to know some history
Mangalore,4,"It is only museum in the city but, not maintained, the direction board is so small that you may miss out the place, if you love old art and science worth the visit"
Mangalore,4,"mangalore museam of private trust,not much items for display and no public transport,in residential locality..very simple one.no advertisement"
Mangalore,5,Extremely peaceful and very clean Place. The beach is close to the city and yet far away from the city life and noise. If you like loneliness it is a best option.
Mangalore,3,"this is one of the secluded beaches of mangalore, very few people ,mostly couples and family ,there are almost no basic amenities at this beach ,so carry your own food and water,the beach is mesmerizing to say the least"
Matheran,4,"I did not plan this point initially but was pleasantly surprised by the view - try evening time. If you are going by foot, watch the time as you have to return besides dense forests with no lights around."
Matheran,5,"This is around 3 km from the market area . It has a nice trek and fairly easy to walk to.

The view from here is good . You can get lemonade there"
Matheran,4,"Small track till the point from where the horse man drop. Sunrise view is excellent. But place need to be maintained as the fences were broken.
One lady was selling Parle G biscuits packets which we can offer horses to eat, nice experience to feed..."
Matheran,5,"Beautiful short walk through forest with monkeys swinging around you, and then 360 views!  Really a great nature experience"
Matheran,5,This is one of the famous point of Matheran... Very scenic and beautiful.. Nature at its best.. Recommend going there if you visit Matgeran in future..
Mathura,5,We went to see this temple and had an excellent time herewirh family and friends. One can spent good time here.
Mathura,4,A great temple to worship. Car & motorbikes can be taken to the top of the hill and temple is 3 - 4 minutes walk from the parking. No need to take paid and risky motorbike rides as they try to fool you. Temple stays...
Mathura,4,There are much stairs which you may need to climb but it can be climbed easily. It is not necessary to take paid service for people who help kids to climb.
Mathura,3,Barsana is a small village near to Mathura . This is the birth place of Radha rani . This temple is placed on little height . There is two way to go one is by foot and another one by car . Car can be...
Mathura,5,"Barsana is the place where child time friend of Sri Krishna lived . Radha is considered as half soul of Sri Krishna . This temple ,constructed basically like Rajasthani architecture is dedicated to her . It's up on a hillock . Barsana is around 40..."
Vrindavan,3,A temple with unique architecture in Vrindavan. The temple is built on a raised plinth with red stone. One has to climb a flight of steps to reach the main hall of the temple. Whole structure is well carved and was built in1590 by Man...
Vrindavan,3,"Govind Dev temple in Vrindavan was built in Red stone by Raja Maan Singh in 1590 AD with stone donated by Akbar. It was an imposing 7 storey structure but a major portion was demolished at the behest of Aurangzeb. 
Today the temple stands as..."
Vrindavan,4,Govinda Dev ji temple is one of the major tourist attractions of Vrindavan. It is an old and historical temple. The architecture of the temple is different from other temples. I have visited the temple with my family on a day trip from Delhi. According...
Vrindavan,5,Visiting this temple again and again as we just love this place.  it is must see temple and very peaceful.
Vrindavan,2,"One of the most important and historical temple which remains neglected nowadays days is a must visit to see the architectural wonders of medivial India.the structure is different from other temples.

This temple build by Jaipur king Man Singh in 16th century and deity of..."
Meerut,5,The temple is a famous shiva temple located in the cantt area of meerut . Neat and clean . Nearby is a lord krishna temple too . Also has historical importance there is a memorial marking the 1857 mutiny headed by mangal pandey . A...
Meerut,3,This temple is very famous in all meerut. People from nearby cities came here to visit this as some history is associated with this temple.
Meerut,4,"One of the most famous temple in west Uttar Pradesh , basically situated in district Meerut.
It adds to the beauty of the city."
Meerut,4,"bum bum bhole
the temple is associated with glorious past of first independence struggle

n

takes it to spirituality

coming sawan month would see a lot of shiv bhakts for offering JAL"
Meerut,5,"A must visit place in Meerut specially for Shiv Bhakts.  The temple is quite clean and gives you a divine feeling with it,s architecture."
Mount Abu,1,"Fort , Almost destroyed , On the way to gurusikhar, Near Dilwara Temple. Around 1 Km from T Junction Nothing Worth, Worst Experience"
Mount Abu,4,I am surprised Rajasthan/ Mount Abu government boasts of this place as a tourist attraction. There is nothing left to see here apart from few left over walls and 3 buffalo statue. The place is in shambles but the government or management (if nay) doesn't...
Mount Abu,5,this is so beautiful achalgarh fort.and Siva temple.and then near the market and so beautiful location.very very clean.
Mount Abu,3,"This temple is one of the unique feature here - temple of Lord Shiva, Unique Nandi which is made of 5 metals, fold, silver, copper, brass and zinc. The Nandi is made up of Panchadhattu and weighs more than 4 tonnes."
Mount Abu,5,"AchalGarh, sometimes spelt Achalgadh, is one of the many beautiful medieval monuments that can be found in the picturesque Mount Abu, located in the desert in the state of Rajasthan, India. It was commissioned by Rana Kumbha, the esteemed designer who was responsible for many..."
Mumbai,2,The place for all film shootings of the 1970s.. is quite a deserted place but for the milk factory.  And the nearby area has developed but also has slums.  It is quite lonely after dark
Mumbai,4,This is a sort of park with lot of greenery. You can enjoy boating over there. It’s near Goregaon Western Express Highway. It’s little warm weather due to greenery and open area
Mumbai,3,Aarey is located near goregoan.  One needs to take left from western express highway and hugh jungle greets one.  I have travelled through this for travelling to powai.  Very lonely at night.  Good to have such area in Mumbai
Mumbai,4,"Aarey colony or a forest, nestled within Mumbai city is famous for milk dairy. People around use this area for morning walk for its calm and quiet environment. If you are lucky you will be able to watch some exotic birds. Unfortunately govt is not..."
Mumbai,4,"Have gone here multiple times for a walk and cycling with friends. Good place, never a disappointment."
Murshidabad,4,Its a small cemetery and right in the middle of the town. The structures are very unique. However the residential houses surrounds the cemetery. Its really very small and you would need a few minutes to see the whole place. I would recommend this to...
Murshidabad,4,It is located at baharampore.  Near kasimbazar rail station. Dutch cemetery not well maintained by archeology dept. No guide and tourist help is found there.
Murshidabad,4,Good old historically valuable. It is in berhampore. Not well mentain. Take autos to reach here from Murshidabad.
Murshidabad,3,"Though the place looks neat and clean, on a closer look you realise that most of the stones of the 40 odd graves are missing, except a couple that read in Dutch. So there is no history except what is available on the ASI board..."
Murshidabad,5,"Visually more impressive than the English cemetery. Good thing one of the signs outside indicate the names of some of the people buried here. Otherwise, the weather has made it impossible to tell.. Also nearby is a fascinating muslim tomb, on the same road. If..."
Mussoorie,5,"i have been here upon one of my friends recommendation on my way back from Lal tibba, nice and friendly store. It appears that peanut butter, cheddar cheese is good , also it is famous for strawberry jam, however when we visited apart from ginger..."
Mussoorie,5,"Whatever you need you will be able to find in this super cute shop. Cereal, rice, lentils, chocolate, cheese and much more; imported and non. Also all household items. Best items are the fresh peanut butter, jams, and honey made here. You can also buys..."
Mussoorie,5,"This shop is in Sister's Bazaar past Lal Tibba, and they sell some of the best peanut butter. It is home made and is probably one of the best peanut butter I have had. You can buy other snacks too and other home made products."
Mussoorie,5,"this is a store where you can buy home made eatables like jams, chutneys, pickles, mayonnaise, cheese etc. i think all the products are made in their home itself. We loved their apple jam. We also gave their jams as gifts to our family and..."
Mussoorie,5,I guess this store has the best home made jam ever. I loved the mixed fruit and apple jam especially. The string cheese and cheddar cheese were also lovely. I would definitely recommend this place to every foodie visiting mussoorie.
Nagpur,4,this is old beautiful temple of lord ganesha. very big murti of ganesh approximately 20 fits.u get what u want in this temple.u can do abhishek puja by booking its perform early in the morning. one must vist place .35 km from nagpur .
Nagpur,5,Place has excellent monumental design and also spirituality for all people who have faith in Lord Ganesha.
Nagpur,4,"Feel calm and motivated after meditating  in the temple. Situation of the temple and not too much crowd on normal days, with cleanliness, one feel from inside to sit here to meditate."
Nagpur,5,This is the most enjoyable place  at adasa where the lord ganesha is gives bless to all of us. By visiting to this place our mind becomes so quite and happy
Nagpur,3,Recently renovated temple arena added to the majesty of the place while keeping the spiritual essence intact.
Nainital,4,Gives the immense view from the hills with lighten nanital city around Nani lake. shows the real beauty of the city.
